,Title,Date,URL
590,Living wage fears sending 'shockwaves' through UK labour market,2015-09-07T23:01:03Z,https://www.theguardian.com/business/2015/sep/08/living-wage-fears-sending-shockwaves-through-uk-labour-market
591,Share buyback is a terrible advert for Glencore's abilities,2015-09-07T18:54:54Z,https://www.theguardian.com/business/blog/2015/sep/07/share-buyback-is-a-terrible-advert-for-glencores-abilities
592,"Seven years on from Lehman Brothers collapse, it's time for Fed to raise rates",2015-09-14T18:48:38Z,https://www.theguardian.com/business/nils-pratley-on-finance/2015/sep/14/seven-years-lehman-brothers-collapse-federal-reserve-raise-rates-justin-king-jeremy-corbyn
593,"Markets slip on China worries, ahead of US Fed meeting - as it happened",2015-09-14T17:01:41Z,https://www.theguardian.com/business/live/2015/sep/14/chinese-stock-market-hit-by-new-growth-worries-live-updates
594,"UK tax and benefit changes worsening inequality, IFS warns",2015-09-21T23:01:03Z,https://www.theguardian.com/business/2015/sep/22/uk-tax-and-benefit-changes-worsening-inequality-ifs-warns
595,Lufthansa to trial inflight high-speed internet for passengers,2015-09-21T20:57:38Z,https://www.theguardian.com/business/2015/sep/21/lufthansa-to-trial-inflight-high-speed-internet-for-passengers
596,SFO to press Barclays over £7bn fundraising in private hearing,2015-09-28T22:20:03Z,https://www.theguardian.com/business/2015/sep/28/sfo-to-press-barclays-over-7bn-fundraising-in-private-hearing
597,"Co-working spaces are the trend, but do more colleagues mean more problems?",2015-09-28T20:51:52Z,https://www.theguardian.com/business/2015/sep/28/startups-coworking-space-wework-owens-garage
598,Gun stocks surge as Hillary Clinton and Barack Obama call for tougher laws,2015-10-05T19:09:44Z,https://www.theguardian.com/business/2015/oct/05/gun-stocks-surge-clinton-obama-tougher-laws
599,Obama faces TPP deal balancing act as Congress considers approval,2015-10-05T18:42:10Z,https://www.theguardian.com/business/2015/oct/05/tpp-trade-deal-obama-us-congress-approval-bernie-sanders-hillary-clinton
600,Rugby World Cup boosts sales of beer and party food,2015-10-12T23:01:10Z,https://www.theguardian.com/business/2015/oct/13/rugby-world-cup-boosts-sales-of-beer-and-party-food
601,American banker Jes Staley tipped for top job at Barclays,2015-10-12T22:28:23Z,https://www.theguardian.com/business/2015/oct/12/american-banker-jes-staley-tipped-for-top-job-at-barclays
602,"As British steel industry goes into meltdown, government faces some burning questions",2015-10-19T18:45:20Z,https://www.theguardian.com/business/nils-pratley-on-finance/2015/oct/19/british-steel-industry-meltdown-government-faces-burning-questions
603,Tesco supply changes mean food will stay fresh 'for two extra days',2015-10-19T17:26:14Z,https://www.theguardian.com/business/2015/oct/19/tesco-tackles-food-waste-by-removing-packaging-stage
604,Air France executive: shirt-shredding attack was 'price to pay for democracy',2015-10-26T20:06:20Z,https://www.theguardian.com/business/2015/oct/26/air-france-executive-xavier-broseta-describes-attack
605,Meat industry rejects report linking its products to cancer,2015-10-26T19:29:34Z,https://www.theguardian.com/business/2015/oct/26/meat-industry-rejects-report-linking-products-cancer
606,Has 'made in Germany' badge been harmed by the Volkswagen scandal?,2015-11-02T19:37:51Z,https://www.theguardian.com/business/2015/nov/02/made-in-germany-harmed-volkswagen-scandal
607,Thomas Cook will be disappointed by King's damning verdict on reforms,2015-11-02T19:26:39Z,https://www.theguardian.com/business/nils-pratley-on-finance/2015/nov/02/thomas-cook-justin-king-verdict-reforms
608,125 foreign real estate buyers use tax office amnesty to declare ownership,2015-11-09T22:15:51Z,https://www.theguardian.com/business/2015/nov/10/125-foreign-real-estate-buyers-use-tax-office-amnesty-to-declare-ownership
609,Greece given new deadline to hit bailout milestones - as it happened,2015-11-09T20:25:10Z,https://www.theguardian.com/business/live/2015/nov/09/greece-battles-with-creditors-bailout-eurogroup-live
610,Rolls-Royce calls in top law firm to deal with fraud investigation,2015-11-16T19:37:44Z,https://www.theguardian.com/business/2015/nov/16/rolls-royce-calls-top-law-firm-slaughters-fraud-investigation
611,MEPs accuse US multinationals of diverting profits to low tax havens,2015-11-16T19:29:54Z,https://www.theguardian.com/business/2015/nov/16/meps-accuse-us-multinationals-of-diverting-profits-to-low-tax-havens
612,Pfizer's injection of Botox may cause more than cosmetic damage,2015-11-23T19:53:03Z,https://www.theguardian.com/business/nils-pratley-on-finance/2015/nov/23/pfizers-injection-botox-cosmetic-damage
613,Glencore oil deal in Libya branded worthless by rival government,2015-11-23T19:26:06Z,https://www.theguardian.com/business/2015/nov/23/glencore-oil-deal-libya-branded-worthless
614,British American Tobacco accused of bribing government officials,2015-11-30T23:17:37Z,https://www.theguardian.com/business/2015/nov/30/british-american-tobacco-bribing-panorama-smoking
615,Cyber Monday sales on track to top $3bn for the first time ever,2015-11-30T21:01:04Z,https://www.theguardian.com/business/2015/nov/30/cyber-monday-us-sales-record-pace-website-outages-target
616,Opec bid to kill off US shale sends oil price down to 2009 low,2015-12-07T23:55:19Z,https://www.theguardian.com/business/2015/dec/07/opec-plan-kill-us-shale-oil-price-down-seven-year-low
617,Value of mergers and acquistions hits all-time high with coffee deal,2015-12-07T19:27:09Z,https://www.theguardian.com/business/2015/dec/07/value-of-mergers-and-acquistions-all-time-high-coffee-deal
618,Sports Direct crisis grows as MPs and investors question business,2015-12-14T19:49:24Z,https://www.theguardian.com/business/2015/dec/14/sports-direct-crisis-grows-as-mps-and-investors-question-business
619,"Decision over HBOS investigation was made without full evidence, MPs told",2015-12-14T19:29:13Z,https://www.theguardian.com/business/2015/dec/14/decision-over-hbos-investigation-was-made-without-full-evidence-mps-told
620,Oil price falls to 11-year low with global glut expected to deepen in 2016,2015-12-21T19:39:07Z,https://www.theguardian.com/business/2015/dec/21/brent-crude-oil-price-11-year-low
621,Sports Direct lashes out as Findel rejects planned board member,2015-12-21T19:24:36Z,https://www.theguardian.com/business/2015/dec/21/mike-ashley-sports-direct-fails-to-put-representative-on-findel-board
622,'Coin-toss chancellor' Osborne's 50/50 chance of meeting budget target,2015-12-28T21:02:58Z,https://www.theguardian.com/business/2015/dec/28/coin-toss-chancellor-osborne-chance-meeting-spending-targets
623,"City breaks will be holidaymakers' top 2016 getaway, survey finds",2015-12-28T17:29:21Z,https://www.theguardian.com/travel/2015/dec/28/city-breaks-holidaymakers-top-2016-getaway-survey-finds
624,Factory figures make for grim reading as global stock markets fall,2016-01-04T22:04:55Z,https://www.theguardian.com/business/2016/jan/04/factory-figures-make-for-grim-reading-as-global-stock-markets-fall
625,HSBC escapes action by City regulator following Swiss tax scandal,2016-01-04T20:39:25Z,https://www.theguardian.com/business/2016/jan/04/hsbc-escapes-regulatory-action-swiss-tax-scandal
626,Brexit donor Peter Cruddas to float CMC on London Stock Exchange,2016-01-11T20:08:36Z,https://www.theguardian.com/business/2016/jan/11/brexit-donor-peter-cruddas-to-float-cmc-on-london-stock-exchange
627,City regulator denies Treasury influence in decision to drop banking review,2016-01-11T19:48:55Z,https://www.theguardian.com/business/2016/jan/11/city-regulator-denies-treasury-influence-in-decision-to-drop-banking-review
628,Stocks turmoil: FTSE 100 hits three-year low after oil falls through $28 - as it happened,2016-01-18T20:30:30Z,https://www.theguardian.com/business/live/2016/jan/18/stocks-turmoil-japan-bear-market-oil-28-dollars-live-updates
629,Tata job cuts: unions attack lack of government action,2016-01-18T19:24:34Z,https://www.theguardian.com/business/2016/jan/18/tata-job-cuts-union-calls-for-government-action
630,Big business accused of using 'straw man' arguments against tax avoidance crackdown,2016-01-25T23:09:18Z,https://www.theguardian.com/business/2016/jan/26/big-business-accused-of-using-straw-man-arguments-against-tax-avoidance-crackdown
631,Global oil glut sends US stock markets plummeting,2016-01-25T21:43:56Z,https://www.theguardian.com/business/2016/jan/25/dow-jones-us-stock-markets-down-oil-prices-global-economy-central-banks
632,Ofcom chief reduced to writing in FT to air views on Three-O2 merger,2016-02-01T19:42:37Z,https://www.theguardian.com/media/nils-pratley-on-finance/2016/feb/01/ofcom-chief-writing-ft-three-o2-merger
633,Rolls-Royce wins $2.7bn aircraft engine order from Norwegian,2016-02-01T19:34:32Z,https://www.theguardian.com/business/2016/feb/01/rolls-royce-wins-aircraft-engine-order-norwegian-dreamliner
634,Market turmoil: Wall Street hit after European shares hit 16-month low – as it happened,2016-02-08T21:21:18Z,https://www.theguardian.com/business/live/2016/feb/08/uk-business-confidence-falls-global-recession-fears-markets-business-live
635,The Fed should show some reserve and not plough on regardless,2016-02-08T19:37:43Z,https://www.theguardian.com/business/nils-pratley-on-finance/2016/feb/08/fed-should-show-some-reserve-janet-yellen-interest-rates
636,UK living standards return to pre-financial crash levels,2016-02-15T22:00:07Z,https://www.theguardian.com/business/2016/feb/15/uk-living-standards-return-to-pre-financial-crash-levels
637,"Divert investor tax breaks to fund affordable housing, says welfare group",2016-02-15T21:50:40Z,https://www.theguardian.com/australia-news/2016/feb/16/cap-tax-breaks-for-investors-and-plough-savings-into-affordable-housing-says-acoss
638,Starbucks loyalty program changes mean fewer freebies for avid customers,2016-02-22T20:42:20Z,https://www.theguardian.com/business/2016/feb/22/starbucks-change-loyalty-program
639,US factory woes add to pressure on Fed to hold interest rates,2016-02-22T19:32:39Z,https://www.theguardian.com/business/2016/feb/22/us-factory-woes-pressure-fed-hold-interest-rates
640,ECB under mounting pressure to step up eurozone support,2016-02-29T19:52:58Z,https://www.theguardian.com/business/2016/feb/29/negative-inflation-ecb-under-pressure-eurozone-support
641,Stock market reaction to Morrisons' Amazon tie-up is hard to argue with,2016-02-29T19:37:36Z,https://www.theguardian.com/business/nils-pratley-on-finance/2016/feb/29/morrisons-pragmatic-deal-with-amazon-hard-to-argue-with
642,Npower cuts jobs – but competitors are creating them | Letters,2016-03-07T20:26:19Z,https://www.theguardian.com/business/2016/mar/07/npower-cuts-jobs-but-competitors-are-creating-them
643,"Hinkley Point nuclear plant still on track, ministers insist",2016-03-07T19:46:12Z,https://www.theguardian.com/business/2016/mar/07/hinkley-point-nuclear-plant-edf-still-on-track-ministers-insist
644,Mortgage lending shakeup could push up cost of borrowing,2016-03-14T19:27:01Z,https://www.theguardian.com/business/2016/mar/14/mortgage-lending-shakeup-could-push-up-cost-of-borrowing
645,Market rally continues but oil falls as Opec warns on excess supply - as it happened,2016-03-14T18:04:25Z,https://www.theguardian.com/business/live/2016/mar/14/market-rally-central-banks-opec-business-live
646,Valeant's 'simple philosophy' comes undone in the real world,2016-03-21T19:50:58Z,https://www.theguardian.com/business/nils-pratley-on-finance/2016/mar/21/valeant-pharmaceutical-company-michael-pearson-rolls-royce-mike-ashley
647,CBI industrial trends survey: manufacturing is still in recession,2016-03-21T18:34:30Z,https://www.theguardian.com/business/2016/mar/21/cbi-industrial-trends-survey-manufacturing-still-in-recession
648,Most UK manufacturers are struggling to recruit skilled workers – report,2016-03-28T23:01:00Z,https://www.theguardian.com/business/2016/mar/29/uk-manufacturers-struggling-recruit-skilled-workers-eef-report
649,Financial sector confidence about UK economy drops sharply,2016-03-28T23:01:00Z,https://www.theguardian.com/business/2016/mar/29/financial-sector-confidence-over-uk-economy-drops-sharply
650,"UK government must step up response following Tata crisis, says steel boss",2016-04-04T21:54:55Z,https://www.theguardian.com/business/2016/apr/04/uk-government-must-step-up-response-following-tata-crisis-says-steel-boss
651,"Cost of stopping new coal and gas projects in freefall, costings reveal",2016-04-04T21:15:26Z,https://www.theguardian.com/business/2016/apr/05/cost-of-stopping-new-coal-and-gas-projects-in-freefall-costings-reveal
652,UK retailers' sales hit by bad weather and early Easter,2016-04-11T23:01:03Z,https://www.theguardian.com/business/2016/apr/12/uk-retailers-sales-hit-by-bad-weather-and-early-easter
653,Crown Chicken bought by pork producer Cranswick for £40m,2016-04-11T19:17:02Z,https://www.theguardian.com/business/2016/apr/11/crown-chicken-bought-by-pork-producer-cranswick
654,One in four executives believes 'corruption and bribery is rife in UK',2016-04-18T23:01:07Z,https://www.theguardian.com/business/2016/apr/19/one-in-four-executives-believes-corruption-bribery-rife-uk
655,Opec's failure to agree a curb on oil production is hardly surprising,2016-04-18T18:54:42Z,https://www.theguardian.com/business/nils-pratley-on-finance/2016/apr/18/opec-failure-to-agree-oil-production-curb
656,Government statement on BHS administration - live updates,2016-04-25T21:27:05Z,https://www.theguardian.com/business/live/2016/apr/25/pound-obama-brexit-bhs-german-confidence-live
657,FCC to let cable company Charter purchase current rival Time Warner,2016-04-25T20:55:50Z,https://www.theguardian.com/business/2016/apr/25/fcc-time-warner-charter-bright-house-cable-companies
658,Largest US food producers ask Congress to shield lobbying activities,2016-05-02T18:38:38Z,https://www.theguardian.com/business/2016/may/02/food-producers-congress-lobbying-foia-united-egg-producers
659,Home help for the shortage of chefs | Letters,2016-05-02T18:18:59Z,https://www.theguardian.com/business/2016/may/02/home-help-for-the-shortage-of-chefs
660,Business support for EU membership has fallen in run-up to vote,2016-05-09T23:01:11Z,https://www.theguardian.com/business/2016/may/10/eu-referendum-business-leaders-remain-brexit-bcc-survey
661,UK retailers suffer sharp drop in sales,2016-05-09T23:01:11Z,https://www.theguardian.com/business/2016/may/10/uk-retailers-suffer-sharp-drop-sales-experience-economy
